code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.09988,阿里巴巴-W,2019-12-19 00:00:00,201.40323,202.20323,202.80323,200.00323,44.912,0.00035,7525360,1535639844.0,1.0999822352868944,200.00323
HK.09988,阿里巴巴-W,2019-12-20 00:00:00,202.40323,204.40323,205.80323,202.20323,45.394,0.00078,16804751,3479251966.0,1.0880142715821193,202.20323
HK.09988,阿里巴巴-W,2019-12-23 00:00:00,206.40323,205.80323,207.60323,205.20323,45.701,0.00046,9892858,2067031118.0,0.6849206834940943,204.40323
HK.09988,阿里巴巴-W,2019-12-24 00:00:00,207.20323,207.80323,208.40323,206.40323,46.14,0.00036,7770434,1632437670.0,0.9718020460611818,205.80323
HK.09988,阿里巴巴-W,2019-12-27 00:00:00,208.40323,210.20323,211.00323,208.20323,46.666,0.0005,10774808,2294376491.0,1.1549387369965218,207.80323
HK.09988,阿里巴巴-W,2019-12-30 00:00:00,208.40323,208.00323,209.40323,207.80323,46.184,0.00046,9970904,2104804089.0,-1.0466061820267885,210.20323
HK.09988,阿里巴巴-W,2019-12-31 00:00:00,205.20323,204.60323,205.60323,203.60323,45.438,0.00041,8813067,1824228978.0,-1.6345900013187322,208.00323
HK.09988,阿里巴巴-W,2020-01-02 00:00:00,205.40323,207.40323,208.40323,205.40323,46.052,0.00044,9516678,1999240664.0,1.3685023447577105,204.60323
HK.09988,阿里巴巴-W,2020-01-03 00:00:00,212.40323,209.40323,212.40323,208.60323,46.491,0.00053,11307103,2407183770.0,0.964305136424346,207.40323
HK.09988,阿里巴巴-W,2020-01-06 00:00:00,208.40323,208.40323,209.20323,206.60323,46.271,0.00053,11303411,2381117912.0,-0.47754755263326165,209.40323
HK.09988,阿里巴巴-W,2020-01-07 00:00:00,209.20323,210.00323,211.40323,209.00323,46.622,0.00054,11676599,2486592839.0,0.7677424193473366,208.40323
HK.09988,阿里巴巴-W,2020-01-08 00:00:00,207.40323,208.20323,209.00323,205.20323,46.228,0.0007,15095573,3163855655.0,-0.8571296736721676,210.00323
HK.09988,阿里巴巴-W,2020-01-09 00:00:00,211.40323,213.00323,213.20323,210.60323,47.28,0.00057,12261435,2629511294.0,2.3054397378945617,208.20323
HK.09988,阿里巴巴-W,2020-01-10 00:00:00,214.00323,215.40323,216.40323,213.80323,47.807,0.00055,11860220,2585804054.0,1.1267434770824865,213.00323
HK.09988,阿里巴巴-W,2020-01-13 00:00:00,217.20323,220.20323,222.00323,217.00323,48.859,0.00082,17692255,3930617128.0,2.2283788409300933,215.40323
HK.09988,阿里巴巴-W,2020-01-14 00:00:00,222.40323,221.00323,224.80323,220.20323,49.035,0.00078,16784465,3771477930.0,0.36330075630589587,220.20323
HK.09988,阿里巴巴-W,2020-01-15 00:00:00,217.60323,218.20323,219.00323,215.60323,48.421,0.00101,21735164,4780256003.0,-1.2669498088331157,221.00323
HK.09988,阿里巴巴-W,2020-01-16 00:00:00,216.80323,216.80323,218.00323,216.00323,48.114,0.00061,12993720,2850033985.0,-0.6416037012834216,218.20323
HK.09988,阿里巴巴-W,2020-01-17 00:00:00,216.20323,217.80323,218.60323,213.60323,48.333,0.00099,21245436,4647552730.0,0.4612477406355985,216.80323
HK.09988,阿里巴巴-W,2020-01-20 00:00:00,218.40323,217.60323,220.20323,217.60323,48.289,0.00052,11229916,2488900485.0,-0.09182600276406233,217.80323
HK.09988,阿里巴巴-W,2020-01-21 00:00:00,215.40323,213.20323,216.40323,212.00323,47.324,0.00094,20241728,4381192303.0,-2.02202880903928,217.60323
HK.09988,阿里巴巴-W,2020-01-22 00:00:00,213.20323,215.80323,217.20323,209.80323,47.894,0.00068,14632484,3181729613.0,1.2194937196777098,213.20323
HK.09988,阿里巴巴-W,2020-01-23 00:00:00,213.40323,210.80323,214.20323,209.60323,46.798,0.00075,16013394,3428512744.0,-2.3169254695585417,215.80323
HK.09988,阿里巴巴-W,2020-01-24 00:00:00,210.80323,212.00323,212.80323,209.20323,47.061,0.00035,7583855,1624461364.0,0.5692512396513035,210.80323
HK.09988,阿里巴巴-W,2020-01-29 00:00:00,203.20323,204.80323,207.00323,203.00323,45.482,0.00116,24946947,5186071401.0,-3.39617467148967,212.00323
HK.09988,阿里巴巴-W,2020-01-30 00:00:00,204.60323,199.20323,204.60323,197.20323,44.254,0.00123,26416987,5340558392.0,-2.7343318755275603,204.80323
HK.09988,阿里巴巴-W,2020-01-31 00:00:00,202.20323,197.80323,202.20323,197.00323,43.947,0.00085,18257747,3674404242.0,-0.7027998491791411,199.20323
HK.09988,阿里巴巴-W,2020-02-03 00:00:00,198.60323,202.40323,203.40323,197.40323,44.956,0.00111,23784275,4857391412.0,2.3255434200948053,197.80323
HK.09988,阿里巴巴-W,2020-02-04 00:00:00,205.80323,210.60323,212.20323,204.60323,46.754,0.00117,25035681,5308523103.0,4.051318746247275,202.40323
HK.09988,阿里巴巴-W,2020-02-05 00:00:00,213.00323,213.00323,216.00323,211.40323,47.28,0.00112,23975014,5184838688.0,1.1395836616560941,210.60323
HK.09988,阿里巴巴-W,2020-02-06 00:00:00,212.60323,214.80323,216.60323,211.20323,47.675,0.00087,18777127,4076443195.0,0.8450576078118681,213.00323
HK.09988,阿里巴巴-W,2020-02-07 00:00:00,212.40323,212.80323,213.60323,211.60323,47.236,0.00066,14223318,3062984328.0,-0.9310846955141224,214.80323
HK.09988,阿里巴巴-W,2020-02-10 00:00:00,208.60323,210.00323,212.20323,208.60323,46.622,0.00109,23432236,4986098867.0,-1.3157695021828433,212.80323
HK.09988,阿里巴巴-W,2020-02-11 00:00:00,209.20323,209.60323,211.00323,204.60323,46.535,0.00137,29376694,6218579635.0,-0.19047326081603871,210.00323
HK.09988,阿里巴巴-W,2020-02-12 00:00:00,209.40323,212.40323,213.20323,207.60323,47.149,0.00114,24402441,5221494115.0,1.335857276626897,209.60323
HK.09988,阿里巴巴-W,2020-02-13 00:00:00,214.80323,214.60323,215.40323,212.40323,47.631,0.00096,20547490,4451042438.0,1.0357657932037987,212.40323
HK.09988,阿里巴巴-W,2020-02-14 00:00:00,211.80323,212.40323,214.40323,211.20323,47.149,0.00074,15926098,3434147137.0,-1.0251476643664632,214.60323
HK.09988,阿里巴巴-W,2020-02-17 00:00:00,211.80323,214.80323,215.20323,210.80323,47.675,0.00072,15531105,3362598300.0,1.129926319858698,212.40323
HK.09988,阿里巴巴-W,2020-02-18 00:00:00,213.20323,211.40323,213.40323,210.80323,46.929,0.00061,13177196,2824341325.0,-1.5828439823740108,214.80323
HK.09988,阿里巴巴-W,2020-02-19 00:00:00,212.00323,211.40323,214.20323,211.40323,46.929,0.00047,10179246,2189766091.0,0.0,211.40323
HK.09988,阿里巴巴-W,2020-02-20 00:00:00,214.20323,213.00323,214.20323,211.20323,47.28,0.00059,12728604,2737328615.0,0.7568474710627621,211.40323
HK.09988,阿里巴巴-W,2020-02-21 00:00:00,210.40323,210.00323,211.40323,209.40323,46.622,0.0007,15106823,3217183492.0,-1.4084293463531046,213.00323
HK.09988,阿里巴巴-W,2020-02-24 00:00:00,203.80323,202.60323,205.00323,202.40323,45.0,0.00144,30852998,6358341266.0,-3.523755325096669,210.00323
HK.09988,阿里巴巴-W,2020-02-25 00:00:00,200.80323,204.00323,204.80323,200.40323,45.307,0.00109,23465654,4821241929.0,0.6910057653078906,202.60323
HK.09988,阿里巴巴-W,2020-02-26 00:00:00,199.20323,200.40323,201.80323,198.40323,44.517,0.00135,29014994,5890163456.0,-1.7646779416188627,204.00323
